timestamp,open,high,low,close,volume
2026-06-01 01:59:00+00:00,1591.71,1593.06,1580.33,1581.11,1862.0
2026-06-01 02:04:00+00:00,1581.11,1583.13,1579.74,1582.1,1921.0
2026-06-01 02:09:00+00:00,1582.1,1582.46,1579.84,1580.74,1744.0
2026-06-01 02:14:00+00:00,1580.74,1586.36,1579.36,1584.5,1240.0
2026-06-01 02:19:00+00:00,1584.5,1589.05,1580.87,1581.97,1907.0
2026-06-01 02:24:00+00:00,1581.97,1584.68,1577.51,1580.76,774.0
2026-06-01 02:29:00+00:00,1580.76,1585.42,1574.58,1579.11,1907.0
2026-06-01 02:34:00+00:00,1579.11,1582.86,1576.11,1581.33,1663.0
2026-06-01 02:39:00+00:00,1581.33,1581.85,1580.43,1580.66,772.0
2026-06-01 02:44:00+00:00,1580.66,1590.34,1575.63,1588.35,1590.0
2026-06-01 02:49:00+00:00,1588.35,1593.28,1581.96,1588.22,1574.0
2026-06-01 02:54:00+00:00,1588.22,1593.49,1585.81,1590.08,2074.0
2026-06-01 02:59:00+00:00,1590.08,1593.86,1589.12,1593.05,1119.0
2026-06-01 03:04:00+00:00,1593.05,1601.89,1589.13,1593.55,2153.0
2026-06-01 03:09:00+00:00,1593.55,1603.37,1592.97,1601.55,1523.0
2026-06-01 03:14:00+00:00,1601.55,1606.8,1598.1,1603.2,1685.0
2026-06-01 03:19:00+00:00,1603.2,1606.35,1590.01,1592.13,1611.0
2026-06-01 03:24:00+00:00,1592.13,1597.12,1581.42,1587.74,1729.0
2026-06-01 03:29:00+00:00,1587.74,1589.68,1584.9,1586.31,1193.0
2026-06-01 03:34:00+00:00,1586.31,1586.71,1583.41,1583.74,764.0
2026-06-01 03:39:00+00:00,1583.74,1592.08,1583.72,1592.07,1223.0
2026-06-01 03:44:00+00:00,1592.07,1594.18,1585.5,1591.81,1583.0
2026-06-01 03:49:00+00:00,1591.81,1600.03,1590.98,1597.12,1427.0
2026-06-01 03:54:00+00:00,1597.12,1598.26,1596.16,1597.47,1849.0
2026-06-01 03:59:00+00:00,1597.47,1613.29,1586.9,1601.5,1615.0
2026-06-01 04:04:00+00:00,1601.5,1607.41,1600.09,1605.78,994.0
2026-06-01 04:09:00+00:00,1605.78,1607.16,1599.37,1603.4,1154.0
2026-06-01 04:14:00+00:00,1603.4,1608.35,1603.14,1608.06,929.0
2026-06-01 04:19:00+00:00,1608.06,1609.98,1601.25,1602.52,1865.0
2026-06-01 04:24:00+00:00,1602.52,1609.4,1600.31,1607.92,1590.0
2026-06-01 04:29:00+00:00,1607.92,1608.84,1596.76,1599.63,1620.0
2026-06-01 04:34:00+00:00,1599.63,1600.45,1597.82,1598.17,2100.0
2026-06-01 04:39:00+00:00,1598.17,1612.84,1597.37,1611.05,1119.0
2026-06-01 04:44:00+00:00,1611.05,1617.03,1610.33,1616.18,1301.0
2026-06-01 04:49:00+00:00,1616.18,1616.61,1613.89,1614.48,1678.0
2026-06-01 04:54:00+00:00,1614.48,1617.07,1608.23,1613.99,1082.0
2026-06-01 04:59:00+00:00,1613.99,1618.56,1610.24,1617.51,1016.0
2026-06-01 05:04:00+00:00,1617.51,1619.72,1617.5,1619.69,958.0
2026-06-01 05:09:00+00:00,1619.69,1619.79,1618.76,1618.86,827.0
2026-06-01 05:14:00+00:00,1618.86,1623.55,1618.74,1623.43,1481.0
2026-06-01 05:19:00+00:00,1623.43,1629.06,1622.01,1624.58,843.0
2026-06-01 05:24:00+00:00,1624.58,1627.77,1613.89,1617.32,1640.0
2026-06-01 05:29:00+00:00,1617.32,1619.99,1613.49,1616.47,2046.0
2026-06-01 05:34:00+00:00,1616.47,1628.05,1614.28,1626.33,2071.0
2026-06-01 05:39:00+00:00,1626.33,1644.11,1624.99,1643.21,1539.0
2026-06-01 05:44:00+00:00,1643.21,1647.33,1627.23,1631.68,1646.0
2026-06-01 05:49:00+00:00,1631.68,1635.56,1630.73,1634.64,1924.0
2026-06-01 05:54:00+00:00,1634.64,1648.02,1631.92,1646.06,1342.0
2026-06-01 05:59:00+00:00,1646.06,1650.67,1641.52,1644.74,986.0
2026-06-01 06:04:00+00:00,1644.74,1652.01,1644.2,1650.79,1589.0
2026-06-01 06:09:00+00:00,1650.79,1667.97,1644.58,1663.9,1018.0
2026-06-01 06:14:00+00:00,1663.9,1664.75,1656.49,1658.98,1317.0
2026-06-01 06:19:00+00:00,1658.98,1659.5,1658.02,1658.36,1767.0
2026-06-01 06:24:00+00:00,1658.36,1663.87,1656.43,1663.25,1043.0
2026-06-01 06:29:00+00:00,1663.25,1663.89,1647.95,1649.32,1265.0
2026-06-01 06:34:00+00:00,1649.32,1659.05,1638.2,1652.28,1940.0
2026-06-01 06:39:00+00:00,1652.28,1652.41,1645.88,1646.07,1198.0
2026-06-01 06:44:00+00:00,1646.07,1654.87,1645.76,1654.63,1431.0
2026-06-01 06:49:00+00:00,1654.63,1659.0,1654.39,1658.89,768.0
2026-06-01 06:54:00+00:00,1658.89,1664.41,1656.47,1659.7,1529.0
2026-06-01 06:59:00+00:00,1659.7,1666.16,1648.63,1651.19,1343.0
2026-06-01 07:04:00+00:00,1651.19,1654.23,1648.74,1651.81,3458.0
2026-06-01 07:09:00+00:00,1651.81,1661.81,1644.25,1650.72,1525.0
2026-06-01 07:14:00+00:00,1650.72,1652.67,1646.36,1647.28,1438.0
2026-06-01 07:19:00+00:00,1647.28,1654.62,1644.5,1648.65,2391.0
2026-06-01 07:24:00+00:00,1648.65,1652.48,1647.94,1650.5,2127.0
2026-06-01 07:29:00+00:00,1650.5,1651.66,1635.61,1639.08,2810.0
2026-06-01 07:34:00+00:00,1639.08,1649.59,1634.82,1640.65,1802.0
2026-06-01 07:39:00+00:00,1640.65,1642.95,1640.45,1642.7,2670.0
2026-06-01 07:44:00+00:00,1642.7,1650.98,1640.48,1648.73,3130.0
2026-06-01 07:49:00+00:00,1648.73,1654.54,1647.59,1653.79,1470.0
2026-06-01 07:54:00+00:00,1653.79,1667.94,1648.44,1660.81,3219.0
2026-06-01 07:59:00+00:00,1660.81,1668.94,1644.95,1652.48,2570.0
2026-06-01 08:04:00+00:00,1652.48,1653.12,1649.74,1650.93,2685.0
2026-06-01 08:09:00+00:00,1650.93,1656.14,1649.5,1653.27,3105.0
2026-06-01 08:14:00+00:00,1653.27,1658.71,1652.73,1658.17,1644.0
2026-06-01 08:19:00+00:00,1658.17,1659.05,1653.99,1654.71,2804.0
2026-06-01 08:24:00+00:00,1654.71,1664.78,1650.35,1661.24,3228.0
2026-06-01 08:29:00+00:00,1661.24,1675.96,1659.13,1674.85,1630.0
2026-06-01 08:34:00+00:00,1674.85,1677.93,1674.2,1676.12,2656.0
2026-06-01 08:39:00+00:00,1676.12,1676.51,1668.99,1669.77,1726.0
2026-06-01 08:44:00+00:00,1669.77,1682.16,1667.07,1678.78,3527.0
2026-06-01 08:49:00+00:00,1678.78,1682.74,1676.68,1679.07,2542.0
2026-06-01 08:54:00+00:00,1679.07,1685.08,1677.23,1683.28,1299.0
2026-06-01 08:59:00+00:00,1683.28,1683.53,1681.45,1681.75,1494.0
2026-06-01 09:04:00+00:00,1681.75,1684.69,1671.14,1676.69,3035.0
2026-06-01 09:09:00+00:00,1676.69,1676.93,1671.08,1671.42,2332.0
2026-06-01 09:14:00+00:00,1671.42,1672.7,1663.46,1665.08,3752.0
2026-06-01 09:19:00+00:00,1665.08,1668.79,1658.24,1661.96,3731.0
2026-06-01 09:24:00+00:00,1661.96,1665.89,1657.65,1662.43,2463.0
2026-06-01 09:29:00+00:00,1662.43,1665.07,1657.22,1660.76,1445.0
2026-06-01 09:34:00+00:00,1660.76,1661.21,1646.84,1648.76,2724.0
2026-06-01 09:39:00+00:00,1648.76,1667.9,1648.36,1667.22,3044.0
2026-06-01 09:44:00+00:00,1667.22,1668.3,1661.38,1662.34,1886.0
2026-06-01 09:49:00+00:00,1662.34,1662.97,1662.14,1662.65,3375.0
2026-06-01 09:54:00+00:00,1662.65,1671.76,1657.67,1664.97,3179.0
2026-06-01 09:59:00+00:00,1664.97,1669.49,1656.37,1660.16,3126.0
2026-06-01 10:04:00+00:00,1660.16,1665.36,1657.36,1663.94,2621.0
2026-06-01 10:09:00+00:00,1663.94,1678.14,1662.26,1677.19,2440.0
2026-06-01 10:14:00+00:00,1677.19,1679.75,1673.11,1676.22,1309.0
2026-06-01 10:19:00+00:00,1676.22,1685.74,1674.04,1678.57,1544.0
2026-06-01 10:24:00+00:00,1678.57,1693.33,1673.29,1687.43,3769.0
2026-06-01 10:29:00+00:00,1687.43,1696.37,1684.95,1692.43,2582.0
2026-06-01 10:34:00+00:00,1692.43,1694.71,1691.02,1693.31,2633.0
2026-06-01 10:39:00+00:00,1693.31,1695.7,1692.82,1695.25,1711.0
2026-06-01 10:44:00+00:00,1695.25,1699.23,1691.84,1695.44,2758.0
2026-06-01 10:49:00+00:00,1695.44,1702.47,1689.89,1700.28,2024.0
2026-06-01 10:54:00+00:00,1700.28,1709.36,1695.7,1705.81,1459.0
2026-06-01 10:59:00+00:00,1705.81,1706.13,1696.21,1696.74,2122.0
2026-06-01 11:04:00+00:00,1696.74,1700.23,1678.4,1682.85,2015.0
2026-06-01 11:09:00+00:00,1682.85,1683.56,1676.2,1676.76,3839.0
2026-06-01 11:14:00+00:00,1676.76,1681.09,1675.04,1679.12,2328.0
2026-06-01 11:19:00+00:00,1679.12,1679.73,1675.47,1675.88,2036.0
2026-06-01 11:24:00+00:00,1675.88,1676.66,1674.61,1675.57,3048.0
2026-06-01 11:29:00+00:00,1675.57,1679.32,1673.43,1676.56,1953.0
2026-06-01 11:34:00+00:00,1676.56,1679.05,1661.43,1666.54,3457.0
2026-06-01 11:39:00+00:00,1666.54,1668.06,1663.97,1665.18,3426.0
2026-06-01 11:44:00+00:00,1665.18,1665.33,1662.3,1662.38,2548.0
2026-06-01 11:49:00+00:00,1662.38,1666.42,1658.1,1664.17,1294.0
2026-06-01 11:54:00+00:00,1664.17,1665.69,1659.27,1659.71,2442.0
2026-06-01 11:59:00+00:00,1659.71,1668.3,1658.02,1665.57,1624.0
2026-06-01 12:04:00+00:00,1665.57,1670.02,1660.78,1664.37,1490.0
2026-06-01 12:09:00+00:00,1664.37,1678.77,1663.59,1678.52,1504.0
2026-06-01 12:14:00+00:00,1678.52,1682.06,1664.0,1670.05,1390.0
2026-06-01 12:19:00+00:00,1670.05,1671.33,1657.58,1659.35,3780.0
2026-06-01 12:24:00+00:00,1659.35,1661.05,1658.65,1660.63,1810.0
2026-06-01 12:29:00+00:00,1660.63,1661.21,1657.86,1659.18,1623.0
2026-06-01 12:34:00+00:00,1659.18,1661.1,1647.08,1652.91,3347.0
2026-06-01 12:39:00+00:00,1652.91,1660.13,1644.38,1652.32,3109.0
2026-06-01 12:44:00+00:00,1652.32,1652.48,1647.66,1648.12,2506.0
2026-06-01 12:49:00+00:00,1648.12,1649.45,1641.67,1642.66,3189.0
2026-06-01 12:54:00+00:00,1642.66,1647.22,1637.3,1639.17,3508.0
2026-06-01 12:59:00+00:00,1639.17,1642.07,1634.95,1637.16,1648.0
2026-06-01 13:04:00+00:00,1637.16,1644.79,1624.99,1630.85,2927.0
2026-06-01 13:09:00+00:00,1630.85,1636.14,1627.88,1633.81,3468.0
2026-06-01 13:14:00+00:00,1633.81,1642.25,1629.38,1637.09,3280.0
2026-06-01 13:19:00+00:00,1637.09,1646.05,1632.12,1636.02,2316.0
2026-06-01 13:24:00+00:00,1636.02,1646.54,1631.04,1635.37,2342.0
2026-06-01 13:29:00+00:00,1635.37,1639.45,1632.94,1637.87,2757.0
2026-06-01 13:34:00+00:00,1637.87,1638.54,1628.06,1628.84,3111.0
2026-06-01 13:39:00+00:00,1628.84,1632.77,1628.09,1631.4,3844.0
2026-06-01 13:44:00+00:00,1631.4,1632.93,1623.46,1625.17,1417.0
2026-06-01 13:49:00+00:00,1625.17,1635.41,1623.96,1632.45,1288.0
2026-06-01 13:54:00+00:00,1632.45,1635.16,1630.31,1631.68,1956.0
2026-06-01 13:59:00+00:00,1631.68,1632.11,1621.71,1622.02,3650.0
2026-06-01 14:04:00+00:00,1622.02,1627.75,1620.0,1625.01,1595.0
2026-06-01 14:09:00+00:00,1625.01,1628.91,1620.29,1622.52,2226.0
2026-06-01 14:14:00+00:00,1622.52,1627.94,1616.5,1624.26,2771.0
2026-06-01 14:19:00+00:00,1624.26,1627.02,1622.58,1625.25,3296.0
2026-06-01 14:24:00+00:00,1625.25,1628.02,1624.39,1626.77,1343.0
2026-06-01 14:29:00+00:00,1626.77,1632.88,1616.99,1622.28,3059.0
2026-06-01 14:34:00+00:00,1622.28,1623.7,1618.58,1622.02,2562.0
2026-06-01 14:39:00+00:00,1622.02,1625.05,1614.26,1615.62,2255.0
2026-06-01 14:44:00+00:00,1615.62,1616.59,1604.32,1605.65,2541.0
2026-06-01 14:49:00+00:00,1605.65,1607.79,1603.72,1606.91,2540.0
2026-06-01 14:54:00+00:00,1606.91,1612.64,1602.6,1608.2,2961.0
2026-06-01 14:59:00+00:00,1608.2,1610.13,1604.94,1606.85,1684.0
2026-06-01 15:04:00+00:00,1606.85,1619.22,1606.2,1618.8,2334.0
2026-06-01 15:09:00+00:00,1618.8,1629.08,1611.1,1619.92,2646.0
2026-06-01 15:14:00+00:00,1619.92,1628.74,1607.57,1620.11,2919.0
2026-06-01 15:19:00+00:00,1620.11,1633.84,1614.83,1625.79,1571.0
2026-06-01 15:24:00+00:00,1625.79,1630.44,1623.3,1629.08,2598.0
2026-06-01 15:29:00+00:00,1629.08,1636.47,1625.42,1633.48,3436.0
2026-06-01 15:34:00+00:00,1633.48,1642.17,1627.16,1630.17,3539.0
2026-06-01 15:39:00+00:00,1630.17,1631.19,1620.89,1621.36,1774.0
2026-06-01 15:44:00+00:00,1621.36,1630.66,1619.25,1627.98,2267.0
2026-06-01 15:49:00+00:00,1627.98,1632.41,1623.02,1629.69,3298.0
2026-06-01 15:54:00+00:00,1629.69,1635.17,1621.54,1626.58,3826.0
2026-06-01 15:59:00+00:00,1626.58,1631.92,1626.34,1631.62,1998.0
2026-06-01 16:04:00+00:00,1631.62,1632.01,1622.76,1623.16,1435.0
2026-06-01 16:09:00+00:00,1623.16,1623.52,1621.6,1622.1,2794.0
2026-06-01 16:14:00+00:00,1622.1,1627.76,1621.68,1627.24,3707.0
2026-06-01 16:19:00+00:00,1627.24,1630.17,1627.22,1630.13,1945.0
2026-06-01 16:24:00+00:00,1630.13,1631.53,1624.33,1624.75,2460.0
2026-06-01 16:29:00+00:00,1624.75,1631.13,1611.3,1612.99,3314.0
2026-06-01 16:34:00+00:00,1612.99,1613.54,1608.93,1609.44,2166.0
2026-06-01 16:39:00+00:00,1609.44,1615.07,1608.19,1612.76,3037.0
2026-06-01 16:44:00+00:00,1612.76,1624.23,1610.64,1621.3,1340.0
2026-06-01 16:49:00+00:00,1621.3,1626.66,1615.34,1623.26,1597.0
2026-06-01 16:54:00+00:00,1623.26,1624.66,1614.91,1618.08,2629.0
2026-06-01 16:59:00+00:00,1618.08,1629.19,1614.13,1624.21,3531.0
2026-06-01 17:04:00+00:00,1624.21,1624.59,1623.78,1624.13,1593.0
2026-06-01 17:09:00+00:00,1624.13,1631.73,1611.31,1619.79,2122.0
2026-06-01 17:14:00+00:00,1619.79,1632.68,1617.04,1630.28,1247.0
2026-06-01 17:19:00+00:00,1630.28,1633.14,1621.74,1623.25,1468.0
2026-06-01 17:24:00+00:00,1623.25,1624.3,1619.9,1620.77,852.0
2026-06-01 17:29:00+00:00,1620.77,1628.42,1616.42,1623.86,2194.0
2026-06-01 17:34:00+00:00,1623.86,1635.45,1621.91,1633.18,1132.0
2026-06-01 17:39:00+00:00,1633.18,1640.96,1630.42,1636.24,1527.0
2026-06-01 17:44:00+00:00,1636.24,1640.27,1635.07,1638.55,2196.0
2026-06-01 17:49:00+00:00,1638.55,1642.87,1632.33,1635.31,949.0
2026-06-01 17:54:00+00:00,1635.31,1635.62,1629.42,1629.93,1626.0
2026-06-01 17:59:00+00:00,1629.93,1635.94,1622.57,1631.24,862.0
2026-06-01 18:04:00+00:00,1631.24,1643.25,1628.3,1639.61,1058.0
2026-06-01 18:09:00+00:00,1639.61,1641.24,1630.99,1634.89,1600.0
2026-06-01 18:14:00+00:00,1634.89,1642.86,1630.61,1636.43,1104.0
2026-06-01 18:19:00+00:00,1636.43,1638.74,1630.25,1636.37,919.0
2026-06-01 18:24:00+00:00,1636.37,1649.49,1611.94,1626.68,1390.0
2026-06-01 18:29:00+00:00,1626.68,1630.62,1624.3,1625.66,1578.0
2026-06-01 18:34:00+00:00,1625.66,1626.27,1619.62,1620.67,2082.0
2026-06-01 18:39:00+00:00,1620.67,1625.29,1617.35,1621.87,1175.0
2026-06-01 18:44:00+00:00,1621.87,1622.78,1616.73,1617.68,992.0
2026-06-01 18:49:00+00:00,1617.68,1621.97,1610.04,1614.73,742.0
2026-06-01 18:54:00+00:00,1614.73,1623.44,1613.71,1620.75,1035.0
2026-06-01 18:59:00+00:00,1620.75,1623.24,1619.79,1622.6,938.0
2026-06-01 19:04:00+00:00,1622.6,1628.7,1616.16,1619.2,1250.0
2026-06-01 19:09:00+00:00,1619.2,1622.26,1606.53,1608.71,2100.0
2026-06-01 19:14:00+00:00,1608.71,1623.68,1606.24,1621.19,1786.0
2026-06-01 19:19:00+00:00,1621.19,1626.44,1618.19,1619.77,1537.0
2026-06-01 19:24:00+00:00,1619.77,1622.74,1609.58,1614.49,1622.0
2026-06-01 19:29:00+00:00,1614.49,1622.82,1612.3,1615.52,809.0
2026-06-01 19:34:00+00:00,1615.52,1617.16,1610.41,1613.34,1276.0
2026-06-01 19:39:00+00:00,1613.34,1615.82,1609.59,1612.71,1700.0
2026-06-01 19:44:00+00:00,1612.71,1616.87,1612.64,1616.81,1998.0
2026-06-01 19:49:00+00:00,1616.81,1619.66,1616.37,1618.88,795.0
2026-06-01 19:54:00+00:00,1618.88,1620.38,1617.94,1618.84,927.0
2026-06-01 19:59:00+00:00,1618.84,1625.75,1616.72,1621.53,1962.0
2026-06-01 20:04:00+00:00,1621.53,1625.34,1604.54,1607.86,1042.0
2026-06-01 20:09:00+00:00,1607.86,1616.87,1604.97,1610.11,1433.0
2026-06-01 20:14:00+00:00,1610.11,1622.24,1606.2,1615.72,2172.0
2026-06-01 20:19:00+00:00,1615.72,1621.94,1611.6,1620.04,1710.0
2026-06-01 20:24:00+00:00,1620.04,1626.58,1618.84,1625.55,1895.0
2026-06-01 20:29:00+00:00,1625.55,1631.09,1625.48,1631.06,1062.0
2026-06-01 20:34:00+00:00,1631.06,1634.89,1622.25,1627.98,762.0
2026-06-01 20:39:00+00:00,1627.98,1630.65,1627.79,1630.34,1435.0
2026-06-01 20:44:00+00:00,1630.34,1633.78,1629.67,1632.75,1530.0
2026-06-01 20:49:00+00:00,1632.75,1641.25,1625.85,1635.82,966.0
2026-06-01 20:54:00+00:00,1635.82,1636.43,1631.41,1631.82,1086.0
2026-06-01 20:59:00+00:00,1631.82,1633.66,1631.78,1633.63,1586.0
2026-06-01 21:04:00+00:00,1633.63,1639.87,1630.92,1635.34,1676.0
2026-06-01 21:09:00+00:00,1635.34,1641.15,1631.34,1635.4,1064.0
2026-06-01 21:14:00+00:00,1635.4,1643.69,1631.79,1637.59,1418.0
2026-06-01 21:19:00+00:00,1637.59,1637.93,1637.4,1637.77,835.0
2026-06-01 21:24:00+00:00,1637.77,1642.74,1636.31,1641.82,2038.0
2026-06-01 21:29:00+00:00,1641.82,1643.22,1635.09,1635.52,2005.0
2026-06-01 21:34:00+00:00,1635.52,1636.59,1632.86,1634.04,998.0
2026-06-01 21:39:00+00:00,1634.04,1638.15,1633.0,1637.18,1102.0
2026-06-01 21:44:00+00:00,1637.18,1643.04,1636.08,1641.35,1398.0
2026-06-01 21:49:00+00:00,1641.35,1647.1,1636.86,1639.51,1765.0
2026-06-01 21:54:00+00:00,1639.51,1640.65,1634.45,1635.42,2182.0
2026-06-01 21:59:00+00:00,1635.42,1638.53,1622.93,1629.36,1526.0
2026-06-01 22:04:00+00:00,1629.36,1633.78,1616.98,1621.28,1584.0
2026-06-01 22:09:00+00:00,1621.28,1632.47,1617.81,1628.91,826.0
2026-06-01 22:14:00+00:00,1628.91,1640.25,1621.48,1626.31,1000.0
2026-06-01 22:19:00+00:00,1626.31,1630.05,1617.68,1621.59,904.0
2026-06-01 22:24:00+00:00,1621.59,1639.76,1611.2,1631.16,1828.0
2026-06-01 22:29:00+00:00,1631.16,1633.38,1625.68,1627.84,2139.0
